venta_id,fecha,tienda_id,empleado_id,cliente_id,metodo_pago,total
24924,2024-03-03,3,105,580,Tarjeta,568.76
24925,2023-06-21,1,142,680,Efectivo,602.26
24926,2023-05-03,5,160,0,Efectivo,1357.81
24927,2023-04-14,17,60,0,Otros,635.88
24928,2024-10-03,5,68,786,Bizum,1863.94
24929,2024-08-03,7,91,0,Otros,680.12
24930,2024-09-18,17,160,2521,Otros,126.46
24931,2023-01-26,2,77,0,Otros,1044.06
24932,2024-01-31,11,161,571,Tarjeta,1578.99
24933,2025-01-05,8,191,2979,Bizum,1174.95
24934,2025-07-30,14,54,1488,Tarjeta,268.32
24935,2024-11-30,20,68,489,Otros,764.88
24936,2025-11-29,8,26,1696,Tarjeta,1401.31
24937,2023-04-05,10,91,0,Otros,1466.71
24938,2025-06-16,11,85,565,Tarjeta,735.07
24939,2025-11-20,20,105,0,Tarjeta,1997.36
24940,2023-06-13,7,43,0,Tarjeta,923.62
24941,2024-02-20,12,131,0,Bizum,577.63
24942,2023-06-06,2,26,0,Bizum,1668.77
24943,2024-09-26,14,38,11,Otros,1657.6
24944,2025-08-07,17,2,1373,Bizum,952.86
24945,2024-09-23,10,118,1593,Otros,501.13
24946,2024-06-14,11,171,2174,Bizum,1401.37
24947,2023-01-18,1,164,2370,Efectivo,388.71
24948,2024-02-13,1,164,2392,Otros,1605.7
24949,2025-06-06,18,48,496,Efectivo,1273.82
24950,2025-09-04,1,78,447,Tarjeta,464.35
24951,2024-01-14,5,1,1094,Efectivo,411.0
24952,2023-09-09,16,14,0,Bizum,1094.97
24953,2023-05-22,17,187,587,Bizum,1338.62
24954,2025-01-08,9,194,2427,Bizum,2052.15
24955,2024-11-09,2,49,1246,Otros,316.59
24956,2025-03-22,16,19,0,Efectivo,101.45
24957,2023-03-17,14,81,592,Tarjeta,2375.17
24958,2024-10-13,1,199,0,Tarjeta,855.71
24959,2023-04-18,6,137,197,Tarjeta,1367.74
24960,2024-03-10,18,184,916,Tarjeta,293.11
24961,2025-06-15,1,47,433,Otros,1253.54
24962,2025-05-11,19,194,0,Otros,1271.26
24963,2024-03-02,20,154,975,Efectivo,1221.35
24964,2025-09-03,10,99,1508,Tarjeta,1886.45
24965,2023-10-13,8,124,786,Efectivo,1490.19
24966,2023-12-27,19,188,1464,Efectivo,222.16
24967,2023-09-14,17,16,0,Efectivo,1680.48
24968,2023-06-02,20,6,1420,Bizum,905.63
24969,2024-02-11,12,120,825,Efectivo,1822.95
24970,2025-06-24,3,57,2067,Bizum,1254.42
24971,2023-07-23,7,173,2315,Tarjeta,533.11
24972,2025-04-13,3,82,2231,Tarjeta,1233.21
24973,2024-08-30,11,65,1360,Otros,1307.75
24974,2023-12-01,2,103,1224,Tarjeta,1234.74
24975,2025-12-27,8,3,92,Otros,1619.65
24976,2023-02-19,1,23,2047,Bizum,73.85
24977,2025-03-16,2,198,1724,Otros,383.76
24978,2024-09-27,20,125,1281,Otros,362.62
24979,2025-08-14,4,61,865,Otros,929.05
24980,2023-02-05,6,194,1896,Tarjeta,1355.9
24981,2024-05-04,8,138,0,Otros,736.4
24982,2024-05-08,20,63,0,Bizum,1124.58
24983,2025-03-13,18,170,2743,Otros,1033.15
24984,2025-09-26,16,119,366,Efectivo,1898.68
24985,2025-05-15,20,125,1793,Otros,926.93
24986,2023-11-27,13,178,2582,Otros,914.42
24987,2024-07-04,15,149,1902,Tarjeta,2632.59
24988,2023-10-26,9,84,0,Tarjeta,875.16
24989,2024-05-02,9,161,771,Efectivo,1083.49
24990,2025-07-07,4,13,0,Bizum,1137.5
24991,2025-12-05,19,76,0,Tarjeta,1002.73
24992,2025-02-10,20,106,85,Tarjeta,1826.84
24993,2025-04-17,9,128,0,Bizum,1990.22
24994,2023-12-04,11,120,2132,Otros,459.47
24995,2025-12-13,10,72,283,Bizum,2150.8
24996,2023-10-18,14,188,2402,Tarjeta,701.97
24997,2025-07-08,14,85,2821,Tarjeta,597.67
24998,2025-08-02,4,51,0,Otros,1220.4
24999,2024-11-02,7,136,302,Otros,625.55
25000,2025-07-31,11,200,0,Otros,1426.91
25001,2025-06-16,5,3,2855,Otros,963.72
25002,2024-01-30,18,82,0,Tarjeta,1196.2
25003,2023-02-16,5,43,745,Tarjeta,264.26
25004,2025-09-13,10,23,0,Efectivo,680.44
25005,2023-02-15,16,87,340,Bizum,1013.95
25006,2025-04-20,15,117,0,Bizum,421.48
25007,2025-12-18,19,89,0,Bizum,764.73
25008,2024-12-01,20,39,0,Bizum,2604.35
25009,2024-01-06,7,98,2559,Bizum,982.35
25010,2025-07-07,20,70,88,Bizum,380.01
25011,2023-08-09,14,52,583,Tarjeta,352.53
25012,2025-03-31,8,76,0,Efectivo,479.31
25013,2024-09-10,8,76,2449,Otros,1630.86
25014,2023-04-18,19,48,989,Otros,1189.73
25015,2024-11-10,2,129,1535,Tarjeta,748.96
25016,2024-09-20,1,163,0,Otros,307.01
25017,2023-10-04,8,2,794,Otros,292.23
25018,2023-11-23,10,101,1405,Tarjeta,2540.98
25019,2024-12-24,4,160,0,Tarjeta,2200.36
25020,2025-09-04,2,188,877,Efectivo,858.45
25021,2025-08-10,7,20,791,Otros,699.96
25022,2025-07-05,4,129,2958,Efectivo,1531.89
25023,2025-03-11,15,184,1314,Tarjeta,952.66
25024,2024-07-30,19,79,2369,Tarjeta,1791.36
25025,2024-09-27,20,28,0,Tarjeta,912.68
25026,2025-09-29,10,49,2785,Efectivo,1157.45
25027,2025-10-08,5,188,1427,Tarjeta,1893.47
25028,2025-12-02,3,200,1904,Efectivo,1754.89
25029,2023-12-30,13,45,1561,Efectivo,1110.04
25030,2023-01-26,5,89,1318,Otros,1042.46
25031,2024-12-09,11,63,0,Tarjeta,194.7
25032,2025-11-20,7,37,977,Efectivo,1334.59
25033,2024-06-10,11,2,0,Tarjeta,880.18
25034,2025-10-29,13,67,0,Bizum,1368.75
25035,2024-04-27,1,184,667,Efectivo,146.29
25036,2023-11-07,15,166,2158,Efectivo,145.6
25037,2025-10-21,16,35,0,Efectivo,1205.19
25038,2024-01-25,1,9,2919,Tarjeta,2510.36
25039,2024-09-20,16,13,0,Tarjeta,1077.08
25040,2025-06-16,13,61,2235,Otros,1299.14
25041,2024-12-04,2,133,1941,Bizum,1610.58
25042,2024-04-11,6,45,0,Tarjeta,1382.48
25043,2024-07-14,16,44,0,Otros,1206.22
25044,2025-07-26,17,172,0,Bizum,1062.99
25045,2023-11-15,11,200,0,Bizum,1102.31
25046,2024-02-11,9,138,830,Bizum,265.54
25047,2025-12-25,16,162,827,Otros,1141.79
25048,2025-07-16,1,137,2544,Otros,1095.53
25049,2024-01-09,9,106,0,Bizum,1644.5
25050,2025-02-20,13,104,784,Tarjeta,17.19
25051,2024-06-05,6,187,429,Otros,1177.01
25052,2023-11-24,20,32,1005,Tarjeta,1348.45
25053,2024-10-17,12,146,2420,Tarjeta,998.33
25054,2024-06-17,8,129,0,Bizum,42.38
25055,2024-10-08,20,49,2330,Otros,1318.98
25056,2023-06-08,18,186,0,Tarjeta,379.72
25057,2023-02-11,16,40,0,Bizum,401.14
25058,2024-03-25,3,144,0,Efectivo,1628.8
25059,2024-09-17,8,133,0,Efectivo,2308.47
25060,2025-07-28,11,146,0,Otros,973.25
25061,2025-10-14,6,169,748,Tarjeta,140.45
25062,2023-05-25,4,64,1459,Tarjeta,38.49
25063,2024-06-19,16,118,315,Tarjeta,1351.3
25064,2023-12-07,14,188,1669,Otros,349.9
25065,2023-01-05,4,125,1021,Efectivo,44.98
25066,2025-05-27,19,60,68,Tarjeta,1539.57
25067,2025-02-07,4,127,2302,Bizum,764.57
25068,2023-08-16,16,167,845,Tarjeta,1185.47
25069,2023-06-14,1,147,2447,Otros,1903.79
25070,2024-06-02,3,111,1384,Tarjeta,1818.22
25071,2024-11-10,10,50,2821,Otros,793.75
25072,2023-11-23,4,188,2347,Efectivo,773.4
25073,2024-10-25,17,105,80,Otros,1100.23
25074,2025-02-18,8,68,0,Bizum,759.99
25075,2024-08-09,8,120,0,Tarjeta,1628.59
25076,2023-07-30,16,40,0,Tarjeta,1207.77
25077,2023-06-24,18,20,766,Tarjeta,1214.49
25078,2024-12-14,11,1,0,Bizum,76.63
25079,2023-07-12,17,65,667,Efectivo,1690.4
25080,2025-09-16,18,117,1616,Bizum,822.93
25081,2023-03-22,19,145,231,Bizum,479.61
25082,2025-11-23,8,186,197,Otros,2044.48
25083,2025-05-25,11,127,0,Bizum,688.32
25084,2023-10-05,12,155,1349,Tarjeta,2672.94
25085,2024-02-27,5,128,0,Otros,163.44
25086,2024-10-19,7,9,0,Otros,82.71
25087,2024-03-30,11,159,456,Efectivo,1357.99
25088,2023-04-23,5,16,0,Efectivo,559.2
25089,2023-01-09,11,44,1603,Efectivo,1350.98
25090,2023-02-06,20,111,1031,Efectivo,519.52
25091,2023-04-18,1,94,0,Otros,321.11
25092,2025-09-11,7,181,1051,Otros,871.5
25093,2024-08-09,4,196,0,Efectivo,1739.44
25094,2025-01-26,13,76,398,Efectivo,608.13
25095,2023-01-03,6,93,448,Efectivo,763.23
25096,2024-10-28,9,9,0,Efectivo,2414.98
25097,2024-02-03,3,175,0,Efectivo,1235.03
25098,2025-07-05,11,132,1088,Otros,1194.48
25099,2024-01-28,16,157,756,Bizum,588.88
25100,2025-01-15,7,26,0,Efectivo,1276.88
25101,2024-01-01,9,177,2820,Bizum,1726.44
25102,2024-08-07,13,178,530,Otros,959.34
25103,2024-10-15,10,2,2202,Efectivo,1581.85
25104,2023-02-05,3,128,1521,Bizum,933.66
25105,2025-08-29,14,68,118,Bizum,1509.95
25106,2024-08-12,20,186,1858,Efectivo,2253.5
25107,2023-02-02,10,3,1948,Otros,859.91
25108,2024-06-24,9,187,25,Tarjeta,759.53
25109,2024-08-25,1,166,1946,Bizum,2015.39
25110,2023-03-14,8,163,1112,Otros,664.79
25111,2023-11-16,1,133,324,Efectivo,311.4
25112,2024-09-01,15,157,2361,Bizum,536.24
25113,2023-09-30,8,16,1767,Tarjeta,1289.17
25114,2023-03-10,1,114,2753,Bizum,926.58
25115,2023-11-05,1,53,0,Tarjeta,2009.53
25116,2025-10-19,5,162,2087,Tarjeta,1694.45
25117,2025-10-15,5,47,773,Efectivo,1174.63
25118,2024-08-03,19,76,0,Otros,2098.8
25119,2025-05-26,13,174,1189,Bizum,357.36
25120,2023-07-17,16,102,1973,Otros,1395.53
25121,2023-04-21,3,117,2700,Efectivo,446.69
25122,2023-07-26,17,96,1087,Otros,185.84
25123,2025-05-04,12,144,2927,Bizum,848.24
25124,2024-05-10,13,199,858,Tarjeta,1395.92
25125,2024-11-04,18,21,0,Bizum,456.69
25126,2025-06-26,2,55,1597,Bizum,1892.49
25127,2023-04-25,8,61,2198,Bizum,1015.82
25128,2023-02-10,9,40,1133,Otros,2162.57
25129,2023-09-26,9,32,969,Efectivo,421.71
25130,2024-09-03,18,53,1395,Efectivo,673.08
25131,2024-07-02,9,200,881,Efectivo,61.28
25132,2024-06-27,8,21,0,Bizum,2609.62
25133,2023-03-26,7,34,0,Bizum,1764.55
25134,2025-05-07,6,38,2645,Otros,164.65
25135,2025-08-10,13,92,0,Tarjeta,833.48
25136,2024-08-26,11,74,0,Otros,1402.27
25137,2023-05-01,15,67,0,Efectivo,14.33
25138,2023-03-05,2,196,79,Tarjeta,1204.79
25139,2023-11-24,8,90,191,Bizum,1045.64
25140,2023-09-25,10,182,0,Otros,2965.05
25141,2025-06-08,20,162,419,Efectivo,1450.12
25142,2024-10-25,6,94,2353,Bizum,906.77
25143,2024-09-08,10,65,0,Otros,1783.21
25144,2023-02-25,13,48,166,Tarjeta,2158.28
25145,2025-08-11,1,71,1557,Bizum,2360.38
25146,2024-02-26,12,176,1699,Tarjeta,1562.28
25147,2024-12-11,18,125,0,Otros,602.04
25148,2024-02-27,2,155,1899,Otros,932.93
25149,2023-07-29,20,186,0,Otros,759.73
25150,2024-09-18,11,155,0,Bizum,1020.53
25151,2023-10-05,6,122,865,Tarjeta,1276.32
25152,2025-02-17,16,137,102,Tarjeta,1273.23
25153,2024-07-22,15,119,1623,Tarjeta,148.53
25154,2025-07-04,11,73,539,Bizum,795.3
25155,2023-12-01,10,110,2908,Efectivo,292.01
25156,2023-11-29,8,123,1346,Tarjeta,811.43
25157,2023-10-03,6,154,0,Bizum,1210.59
25158,2024-12-27,4,95,2519,Tarjeta,598.65
25159,2024-08-31,18,166,235,Tarjeta,1599.19
25160,2023-12-09,17,138,806,Otros,958.27
25161,2023-05-14,5,110,1472,Otros,100.66
25162,2024-07-15,3,126,0,Efectivo,47.87
25163,2023-07-06,13,37,2990,Otros,2708.95
25164,2025-09-24,5,54,0,Bizum,330.96
25165,2024-06-16,15,119,0,Tarjeta,440.55
25166,2024-10-29,1,138,184,Efectivo,944.04
25167,2023-04-26,8,200,319,Bizum,97.83
25168,2025-08-05,4,127,555,Tarjeta,2497.83
25169,2023-06-19,4,137,655,Bizum,497.05
25170,2024-10-12,12,48,777,Tarjeta,1780.6
25171,2023-08-14,20,25,1739,Bizum,845.98
25172,2025-09-17,15,97,0,Bizum,2071.08
25173,2023-10-19,6,167,0,Efectivo,1040.39
25174,2024-04-01,17,119,2456,Tarjeta,1444.72
25175,2024-05-22,6,60,0,Tarjeta,1694.97
25176,2024-09-24,1,33,0,Tarjeta,1222.83
25177,2025-09-11,15,124,366,Efectivo,2294.0
25178,2024-10-21,16,64,0,Efectivo,1101.8
25179,2025-02-16,10,178,1184,Otros,229.88
25180,2025-12-12,18,181,934,Efectivo,313.99
25181,2023-06-28,4,15,600,Otros,2285.75
25182,2025-08-10,6,182,2889,Efectivo,922.63
25183,2023-06-17,2,104,0,Otros,1875.81
25184,2023-08-15,6,69,208,Efectivo,46.67
25185,2023-05-01,19,138,0,Otros,1588.14
25186,2024-04-12,16,159,0,Otros,252.09
25187,2024-12-07,14,73,1899,Otros,1719.85
25188,2023-01-04,10,113,0,Otros,1750.09
25189,2025-04-06,16,77,2777,Tarjeta,703.53
25190,2024-07-29,1,105,2497,Otros,1746.56
25191,2025-12-01,2,112,1068,Bizum,498.37
25192,2025-01-26,16,121,987,Efectivo,2124.5
25193,2024-06-28,8,164,2822,Otros,121.02
25194,2025-05-27,13,92,2432,Bizum,1434.64
25195,2023-09-07,3,175,834,Efectivo,692.96
25196,2023-09-13,15,108,25,Otros,818.93
25197,2024-02-23,14,120,195,Tarjeta,1176.96
25198,2025-09-28,20,88,0,Bizum,738.47
25199,2025-01-10,9,143,1410,Otros,1417.69
25200,2024-11-10,1,27,762,Tarjeta,1302.08
25201,2024-02-28,17,171,2808,Bizum,1173.47
25202,2025-09-23,1,123,2804,Efectivo,1687.09
25203,2025-06-22,20,150,1347,Tarjeta,929.44
25204,2023-10-17,15,31,617,Tarjeta,1438.56
25205,2023-10-09,5,40,2081,Otros,623.43
25206,2025-05-18,20,142,2821,Bizum,1467.46
25207,2023-06-08,9,34,0,Tarjeta,462.03
25208,2023-09-20,17,6,2438,Efectivo,1397.11
25209,2024-06-05,11,154,1062,Bizum,1469.31
25210,2024-01-29,19,166,2910,Otros,899.05
25211,2024-10-30,11,127,2661,Bizum,2451.93
25212,2024-09-12,12,165,383,Tarjeta,1826.93
25213,2024-10-02,2,54,2594,Bizum,1814.13
25214,2025-11-15,9,135,1019,Efectivo,693.67
25215,2024-06-05,3,11,2798,Efectivo,249.47
25216,2023-02-04,18,178,2726,Tarjeta,382.75
25217,2025-09-12,18,63,662,Bizum,2512.1
25218,2024-09-19,18,13,0,Otros,1098.84
25219,2023-01-26,14,161,2214,Bizum,434.7
25220,2023-07-13,15,109,2162,Otros,1632.24
25221,2024-09-04,4,113,0,Tarjeta,333.45
25222,2023-07-20,7,184,2555,Efectivo,1022.13
25223,2023-09-07,10,154,0,Otros,355.49
25224,2024-01-15,12,186,602,Otros,420.65
25225,2024-02-02,7,176,80,Otros,1122.38
25226,2025-01-27,11,116,913,Tarjeta,1554.1
25227,2025-10-29,4,25,0,Tarjeta,408.03
25228,2025-09-18,4,14,366,Tarjeta,1989.02
25229,2023-10-27,7,90,2120,Efectivo,548.17
25230,2024-12-20,16,148,2034,Efectivo,509.87
25231,2024-07-10,18,66,0,Otros,319.69
25232,2024-06-21,8,76,1747,Efectivo,615.23
25233,2025-05-05,15,150,235,Efectivo,1142.44
25234,2024-10-09,16,186,1059,Otros,71.45
25235,2023-12-05,6,34,2189,Otros,181.31
25236,2025-03-15,10,107,159,Bizum,1192.62
25237,2023-11-07,5,81,0,Tarjeta,1784.87
25238,2023-12-20,7,104,2138,Efectivo,111.78
25239,2024-07-31,20,77,962,Otros,762.21
25240,2025-08-13,3,158,1333,Bizum,533.11
25241,2025-07-03,10,121,0,Bizum,894.23
25242,2025-06-08,8,114,1527,Otros,42.3
25243,2023-02-14,20,132,0,Bizum,1931.75
25244,2025-07-13,6,88,2119,Efectivo,640.55
25245,2024-05-23,3,173,1787,Otros,1324.28
25246,2025-06-15,19,17,1409,Efectivo,1805.01
25247,2023-04-04,14,159,626,Bizum,2536.31
25248,2023-05-27,16,199,1389,Tarjeta,1199.65
25249,2023-04-15,2,129,0,Efectivo,784.09
25250,2024-04-13,11,73,508,Otros,1003.15
25251,2025-03-29,5,173,2493,Otros,173.34
25252,2025-10-22,16,129,2705,Otros,897.51
25253,2025-08-14,11,30,1787,Otros,821.87
25254,2025-07-01,13,64,2866,Efectivo,650.42
25255,2024-04-21,2,85,1950,Efectivo,1421.7
25256,2024-06-06,10,21,0,Bizum,840.9
25257,2024-11-11,12,95,0,Efectivo,1467.95
25258,2023-06-14,8,51,0,Otros,1435.22
25259,2023-06-16,1,130,1509,Bizum,770.31
25260,2023-03-19,3,171,2554,Bizum,1169.8
25261,2024-08-07,9,12,2788,Otros,1934.22
25262,2023-10-25,6,54,0,Otros,1331.46
25263,2025-03-21,19,41,897,Tarjeta,2644.3
25264,2025-11-02,9,26,2338,Otros,2058.92
25265,2025-08-23,1,125,0,Tarjeta,1625.17
25266,2024-06-14,19,120,1323,Otros,37.3
25267,2024-09-09,17,27,0,Tarjeta,37.86
25268,2023-10-18,1,116,0,Bizum,505.06
25269,2024-10-13,12,117,0,Bizum,615.72
25270,2024-03-19,13,77,0,Efectivo,269.07
25271,2023-04-26,3,7,0,Otros,1146.96
25272,2025-08-20,1,66,1825,Otros,1634.81
25273,2024-03-30,4,127,1500,Efectivo,786.69
25274,2025-05-28,7,165,2787,Bizum,1222.6
25275,2023-02-24,4,178,2690,Otros,310.18
25276,2023-02-27,6,51,606,Tarjeta,1131.97
25277,2024-10-27,9,99,0,Otros,633.01
25278,2024-10-26,10,10,0,Bizum,647.23
25279,2024-01-23,11,66,0,Bizum,358.38
25280,2025-11-09,20,34,0,Otros,1208.62
25281,2025-06-22,8,173,2756,Tarjeta,1149.0
25282,2024-07-07,8,12,2716,Otros,164.41
25283,2025-02-03,8,186,0,Bizum,2.19
25284,2024-08-09,18,184,1391,Otros,1730.04
25285,2025-08-04,14,121,2114,Bizum,1006.75
25286,2024-05-07,6,197,2306,Otros,2657.17
25287,2023-04-12,5,122,158,Efectivo,386.62
25288,2025-05-08,7,29,2212,Efectivo,1926.17
25289,2025-01-30,20,105,2449,Bizum,900.8
25290,2023-06-26,14,46,35,Bizum,1302.75
25291,2024-05-05,4,47,2707,Efectivo,1685.09
25292,2023-09-02,11,42,1708,Efectivo,323.3
25293,2023-07-21,18,145,0,Efectivo,52.42
25294,2024-06-27,6,40,2744,Efectivo,416.56
25295,2024-04-07,14,88,2151,Bizum,1292.24
25296,2025-08-16,1,53,0,Bizum,320.25
25297,2025-11-28,6,39,1088,Tarjeta,10.83
25298,2023-07-24,13,99,2701,Efectivo,350.26
25299,2024-03-26,19,97,778,Tarjeta,2121.51
25300,2024-02-08,7,47,1051,Efectivo,1393.62
25301,2024-02-02,12,58,2937,Bizum,985.92
25302,2025-03-13,1,190,2105,Tarjeta,1287.43
25303,2025-08-11,4,86,0,Otros,346.86
25304,2024-10-10,12,144,1827,Otros,309.26
25305,2023-07-11,9,47,423,Efectivo,698.72
25306,2025-05-09,19,14,1058,Bizum,1164.77
25307,2025-01-08,3,141,0,Otros,229.41
25308,2023-07-10,10,124,2451,Tarjeta,648.06
25309,2023-07-15,3,130,0,Bizum,1041.07
25310,2023-01-17,7,37,522,Bizum,475.4
25311,2025-08-25,7,147,0,Otros,468.92
25312,2023-11-12,10,172,1471,Tarjeta,1942.42
25313,2023-10-08,4,192,201,Tarjeta,1815.82
25314,2025-07-19,11,13,1521,Bizum,906.7
25315,2023-06-10,6,107,931,Bizum,913.12
25316,2025-10-02,10,73,2877,Tarjeta,487.44
25317,2024-01-24,5,87,507,Efectivo,1361.94
25318,2025-11-17,1,197,1826,Otros,1793.4
25319,2025-12-29,19,186,1580,Otros,45.52
25320,2025-05-23,20,10,0,Otros,201.11
25321,2024-05-15,6,43,1794,Tarjeta,2101.06
25322,2024-06-23,16,138,2859,Bizum,2087.47
25323,2023-10-24,5,33,2003,Bizum,1948.41
25324,2025-01-29,18,194,136,Otros,1520.36
25325,2025-11-06,12,106,176,Otros,1038.0
25326,2025-07-22,6,44,1919,Otros,1661.48
25327,2023-04-20,19,11,0,Tarjeta,986.43
25328,2025-02-09,7,80,2418,Otros,5.02
25329,2025-03-06,10,121,0,Efectivo,1581.45
25330,2025-02-17,20,7,0,Otros,1115.18
25331,2024-06-10,3,60,0,Tarjeta,1577.55
25332,2024-04-25,6,180,134,Efectivo,1682.11
25333,2023-07-07,8,146,1010,Otros,8.65
25334,2024-01-15,20,40,537,Bizum,112.59
25335,2023-12-02,9,110,1138,Efectivo,1515.84
25336,2023-01-24,4,182,0,Efectivo,2255.58
25337,2025-07-24,5,130,1153,Efectivo,1011.25
25338,2025-12-30,12,88,864,Bizum,964.2
25339,2024-07-23,10,118,0,Tarjeta,428.63
25340,2023-04-03,14,178,109,Tarjeta,443.86
25341,2024-02-17,14,160,2223,Tarjeta,689.27
25342,2024-08-20,8,15,397,Otros,999.1
25343,2025-11-24,2,64,523,Efectivo,400.8
25344,2025-08-20,11,171,0,Efectivo,1399.87
25345,2024-06-13,7,192,1765,Otros,953.44
25346,2024-11-16,9,172,1573,Tarjeta,1462.55
25347,2023-04-17,17,17,1578,Efectivo,1663.31
25348,2025-10-31,15,19,155,Tarjeta,1966.54
25349,2025-03-23,12,156,1759,Bizum,824.0
25350,2024-09-04,15,122,167,Tarjeta,1782.84
25351,2024-11-18,5,7,0,Tarjeta,1233.04
25352,2025-02-03,1,60,1641,Otros,269.2
25353,2025-10-03,18,107,0,Efectivo,67.29
25354,2024-07-24,16,185,1586,Otros,1156.86
25355,2023-12-11,1,77,804,Otros,1457.64
25356,2023-09-28,8,200,0,Tarjeta,2354.6
25357,2023-04-13,19,24,266,Tarjeta,1045.88
25358,2024-06-19,4,10,1646,Efectivo,2380.81
25359,2024-11-03,15,98,758,Efectivo,829.54
25360,2025-09-13,19,32,0,Bizum,1358.35
25361,2023-01-04,17,51,1573,Tarjeta,595.0
25362,2024-07-20,20,79,0,Bizum,349.28
25363,2025-01-08,12,14,969,Otros,42.08
25364,2024-01-01,4,58,0,Otros,1170.35
25365,2024-07-30,17,40,833,Bizum,109.03
25366,2024-02-04,10,179,0,Otros,1792.38
25367,2023-04-09,10,9,1046,Tarjeta,1042.97
25368,2023-07-24,10,184,345,Bizum,89.48
25369,2025-03-16,10,167,503,Tarjeta,577.9
25370,2024-03-31,13,22,0,Bizum,1526.54
25371,2025-03-08,11,190,140,Efectivo,1534.26
25372,2023-03-29,8,109,156,Tarjeta,746.9
25373,2024-12-08,19,50,0,Otros,240.43
25374,2023-05-31,20,178,0,Otros,1201.35
25375,2023-07-07,15,73,0,Tarjeta,1696.68
25376,2024-12-11,3,112,1765,Efectivo,1895.81
25377,2025-06-18,2,195,2728,Tarjeta,1884.58
25378,2025-02-21,1,186,0,Tarjeta,1213.69
25379,2023-04-13,8,34,1441,Tarjeta,1031.21
25380,2024-10-27,9,132,0,Otros,101.0
25381,2025-11-18,11,189,731,Efectivo,638.76
25382,2024-11-11,14,25,0,Tarjeta,165.89
25383,2024-01-07,12,95,1193,Tarjeta,2092.9
25384,2023-02-19,7,77,0,Tarjeta,715.29
25385,2024-10-03,6,39,481,Efectivo,2121.51
25386,2023-06-18,4,1,2478,Tarjeta,1241.48
25387,2024-02-15,16,185,974,Bizum,357.26
25388,2023-05-05,8,181,2890,Otros,1679.12
25389,2023-04-07,8,18,0,Efectivo,1373.98
25390,2023-02-23,19,72,0,Efectivo,588.26
25391,2023-02-05,3,198,1527,Tarjeta,1311.93
25392,2025-06-03,3,62,2601,Bizum,1246.73
25393,2025-12-11,4,116,0,Efectivo,1927.96
25394,2023-10-09,5,172,1663,Efectivo,1156.63
25395,2024-04-03,7,74,0,Efectivo,1516.26
25396,2024-01-07,10,44,2496,Bizum,86.12
25397,2023-04-14,7,167,1770,Tarjeta,653.67
25398,2023-05-08,6,190,0,Efectivo,1530.26
25399,2025-07-14,1,39,0,Tarjeta,427.46
25400,2023-01-05,6,159,0,Otros,1161.67
25401,2024-05-24,3,124,0,Otros,202.7
25402,2025-12-02,5,181,0,Otros,1610.58
25403,2025-01-10,15,69,39,Efectivo,1391.01
25404,2024-10-20,4,105,0,Efectivo,2494.04
25405,2025-08-21,15,16,0,Bizum,265.04
25406,2025-04-08,17,24,0,Efectivo,877.59
25407,2025-12-21,10,84,0,Efectivo,2108.86
25408,2025-05-19,1,20,0,Bizum,1515.77
25409,2024-04-21,11,80,2182,Efectivo,687.38
25410,2024-11-11,6,156,0,Bizum,1687.58
25411,2023-10-19,15,166,0,Otros,524.32
25412,2025-12-13,12,187,888,Bizum,304.0
25413,2024-09-17,1,146,2096,Otros,644.74
25414,2023-04-14,11,115,1444,Bizum,1859.41
25415,2024-07-08,14,30,0,Bizum,1248.03
25416,2025-02-07,12,84,482,Otros,190.31
25417,2023-12-27,12,115,2132,Tarjeta,883.49
25418,2025-08-30,5,164,490,Efectivo,28.96
25419,2023-05-03,20,49,1128,Bizum,687.81
25420,2023-03-11,16,29,0,Otros,1956.31
25421,2025-04-11,5,37,0,Tarjeta,1333.27
25422,2023-08-02,2,107,0,Bizum,192.38
25423,2024-04-26,6,144,2653,Efectivo,1254.01
25424,2025-11-22,18,164,453,Otros,611.13
25425,2025-07-24,4,87,0,Bizum,744.52
25426,2025-05-24,7,63,2745,Otros,963.84
25427,2025-11-21,5,50,182,Tarjeta,1254.52
25428,2024-07-12,8,176,245,Efectivo,843.37
25429,2023-09-01,5,138,0,Otros,350.01
25430,2024-05-25,7,42,0,Tarjeta,7.35
25431,2023-05-09,17,147,581,Otros,548.35
25432,2025-03-09,6,109,2110,Bizum,1249.53
25433,2023-06-25,15,46,763,Otros,1111.98
25434,2024-11-29,20,182,2447,Otros,811.53
25435,2025-07-22,11,75,1332,Otros,1320.53
25436,2023-06-10,8,147,48,Otros,1613.35
25437,2025-04-14,4,157,2086,Bizum,1590.88
25438,2025-10-19,20,17,0,Otros,1963.33
25439,2023-02-01,14,171,0,Otros,217.07
25440,2025-03-11,20,14,361,Bizum,2583.23
25441,2024-08-06,4,71,0,Bizum,786.37
25442,2025-05-02,20,141,720,Otros,1153.52
25443,2025-03-20,20,101,2506,Tarjeta,1327.25
25444,2023-11-09,11,90,895,Otros,116.27
25445,2024-05-18,13,156,168,Tarjeta,970.25
25446,2023-01-08,4,91,505,Tarjeta,804.56
25447,2023-07-28,14,127,1278,Tarjeta,1600.25
25448,2024-02-18,13,36,2848,Efectivo,182.56
25449,2024-10-20,18,154,2798,Tarjeta,1201.74
25450,2025-05-08,9,15,532,Efectivo,45.97
25451,2023-06-17,2,58,1530,Tarjeta,871.3
25452,2024-03-30,15,119,2386,Efectivo,309.69
