compra_id,fecha,tienda_id,proveedor_id,total
3728,2023-10-15,17,4,12624.58
3729,2025-04-28,3,13,20834.42
3730,2023-12-26,16,14,13911.17
3731,2025-11-16,13,12,17607.46
3732,2024-07-15,13,8,4219.46
3733,2023-10-25,8,11,14524.63
3734,2025-09-16,20,10,15159.98
3735,2023-08-06,16,8,14862.76
3736,2025-05-21,7,13,4284.81
3737,2025-11-03,6,11,9687.0
3738,2025-08-30,7,1,9284.32
3739,2023-12-21,3,7,6272.95
3740,2023-05-30,5,8,16715.01
3741,2025-07-05,3,14,10934.83
3742,2025-09-18,17,8,10777.86
3743,2023-10-25,4,12,26584.69
3744,2023-05-16,3,1,20104.76
3745,2025-07-10,14,13,7178.18
3746,2025-06-11,16,7,10488.61
3747,2023-11-11,2,12,4085.21
3748,2025-01-16,19,14,23618.68
3749,2023-04-24,10,14,14244.7
3750,2024-11-03,2,12,15077.24
3751,2023-07-23,9,14,7288.68
3752,2023-09-03,18,13,13171.5
3753,2024-11-08,14,11,27167.87
3754,2025-02-21,13,6,6068.43
3755,2025-08-08,13,9,8477.4
3756,2023-05-11,19,5,3855.87
3757,2025-09-13,11,11,4390.09
3758,2024-11-18,3,3,9838.45
3759,2023-05-24,10,2,2304.72
3760,2024-06-04,11,6,19835.98
3761,2024-10-18,9,15,11844.17
3762,2023-10-25,7,8,13537.65
3763,2024-11-05,20,8,5737.07
3764,2023-10-27,7,15,11216.9
3765,2024-10-26,13,2,5617.44
3766,2025-05-08,5,1,11598.08
3767,2023-05-09,14,14,16324.27
3768,2023-10-02,13,13,12732.51
3769,2023-04-26,10,2,15503.34
3770,2024-08-02,9,4,22048.69
3771,2025-09-25,9,4,10906.5
3772,2023-06-13,8,5,1957.03
3773,2024-04-10,10,4,4587.95
3774,2023-12-28,13,14,11795.85
3775,2025-10-01,7,7,11706.72
3776,2025-06-06,6,14,18485.61
3777,2023-07-25,20,5,6850.67
3778,2024-06-03,20,7,9062.86
3779,2023-09-29,10,5,15185.6
3780,2024-09-11,1,8,15503.43
3781,2025-12-02,11,4,8953.98
3782,2024-04-06,1,12,19262.44
3783,2023-12-01,6,3,16168.1
3784,2024-10-15,7,3,5851.77
3785,2024-08-10,12,2,12108.52
3786,2025-12-20,19,2,14859.51
3787,2024-03-01,18,14,4656.66
3788,2024-02-28,19,8,18090.64
3789,2023-01-20,3,15,6833.89
3790,2024-05-23,7,10,17138.01
3791,2023-10-21,19,15,2799.74
3792,2025-04-17,20,2,12471.67
3793,2025-04-09,5,1,9848.91
3794,2023-09-18,5,8,21433.17
3795,2024-01-21,1,11,13720.28
3796,2024-01-17,2,2,10671.23
3797,2023-11-07,2,7,9709.95
3798,2025-02-15,18,4,19225.45
3799,2024-04-16,11,14,13039.7
3800,2024-02-12,16,1,13182.17
3801,2024-12-07,5,9,22330.94
3802,2023-03-23,1,7,12530.54
3803,2025-03-11,15,5,12537.57
3804,2025-11-08,11,9,2003.44
3805,2023-09-19,12,7,4247.52
3806,2025-10-03,10,11,9313.82
3807,2024-11-01,16,5,6075.25
3808,2023-11-14,5,14,12614.34
3809,2025-09-27,12,11,12678.31
3810,2023-02-14,10,15,6092.29
3811,2023-07-27,16,9,5889.75
3812,2025-09-04,3,12,9240.75
3813,2024-01-19,3,5,9661.4
3814,2025-10-27,11,6,3593.68
3815,2025-04-14,10,14,9052.05
3816,2025-02-18,8,12,5734.5
3817,2025-02-05,4,6,11028.01
3818,2023-05-21,10,13,3527.2
3819,2023-08-31,1,7,10494.0
3820,2023-02-21,15,9,12057.47
3821,2024-09-30,12,8,9846.55
3822,2025-12-29,4,13,12038.03
3823,2023-05-24,12,3,11702.39
3824,2025-03-27,19,10,6696.72
3825,2024-12-27,19,1,26216.72
3826,2025-01-23,2,10,17307.64
3827,2025-06-04,2,9,12451.27
3828,2023-06-07,9,12,2449.22
3829,2025-02-28,15,4,19418.58
3830,2023-05-13,1,8,15878.59
3831,2023-01-16,6,14,5890.37
3832,2025-09-14,9,1,18301.48
3833,2023-11-05,5,4,18392.11
3834,2024-06-17,11,13,10823.39
3835,2025-01-23,2,14,15596.61
3836,2024-05-19,5,4,16716.57
3837,2024-04-15,16,4,12904.28
3838,2024-10-24,18,1,6259.18
3839,2023-04-02,5,9,15936.34
3840,2024-05-05,16,13,10563.89
3841,2025-07-06,11,8,6508.63
3842,2023-05-28,17,5,13298.18
3843,2025-10-12,19,6,7749.44
3844,2023-06-01,19,9,14620.77
3845,2024-04-04,12,2,18548.86
3846,2023-07-21,6,8,4258.37
3847,2024-01-24,3,4,5662.3
3848,2023-12-31,12,5,9485.17
3849,2023-02-17,9,5,7725.77
3850,2025-09-20,6,3,11660.09
3851,2023-02-15,5,14,15995.56
3852,2024-10-11,1,9,10760.71
3853,2025-01-05,17,4,15302.0
3854,2025-11-30,19,5,901.27
3855,2024-12-14,15,8,10336.21
3856,2025-05-04,1,11,20326.17
3857,2023-03-19,10,15,18031.84
3858,2024-08-06,1,12,7982.4
3859,2025-10-28,16,7,4176.99
3860,2024-12-30,20,10,5932.04
3861,2024-07-15,16,11,6420.33
3862,2023-01-17,15,15,17116.26
3863,2023-08-12,17,5,10176.84
3864,2025-03-15,5,4,15014.2
3865,2023-12-13,16,3,17686.76
3866,2023-08-01,17,1,8716.5
3867,2025-02-13,6,9,4753.52
3868,2024-06-12,14,11,10368.34
3869,2024-06-15,16,13,10760.66
3870,2025-12-13,8,3,7077.03
3871,2025-03-01,15,3,9736.52
3872,2024-06-24,7,10,9130.1
3873,2025-12-21,11,11,17643.91
3874,2023-09-12,15,14,5349.51
3875,2023-10-02,10,8,4299.23
3876,2025-05-31,16,10,11588.44
3877,2025-05-25,8,8,8273.59
3878,2024-06-01,9,1,19528.84
3879,2023-10-22,7,7,7720.0
3880,2025-03-02,15,9,18857.0
3881,2025-10-08,1,7,16439.3
3882,2024-01-26,16,13,10791.71
3883,2024-12-24,13,5,7360.61
3884,2023-03-23,7,2,9848.76
3885,2023-10-14,6,8,6441.02
3886,2025-07-18,20,9,13707.7
3887,2025-07-28,17,1,1315.62
3888,2024-02-14,1,9,2088.44
3889,2023-03-18,11,7,20743.1
3890,2024-05-24,19,3,6541.75
3891,2024-11-01,8,4,14352.43
3892,2025-08-18,14,9,22694.38
3893,2024-03-23,13,14,20805.39
3894,2023-10-27,1,3,4002.79
3895,2024-12-10,18,4,5692.14
3896,2025-03-25,15,1,5208.77
3897,2023-05-06,18,12,27495.84
3898,2025-09-03,2,2,2643.04
3899,2024-08-27,3,8,16573.37
3900,2024-06-11,14,3,9115.74
3901,2024-02-22,13,7,8706.63
3902,2024-02-05,14,1,7182.08
3903,2024-02-18,19,4,16309.34
3904,2025-02-22,1,13,3370.62
3905,2024-04-09,3,6,5039.37
3906,2025-10-31,17,2,10711.35
3907,2023-05-20,19,10,14784.28
3908,2023-11-02,15,8,22049.42
3909,2025-11-11,1,12,11412.93
3910,2025-01-04,8,15,11394.44
3911,2024-02-03,2,13,5200.78
3912,2025-08-19,20,13,8866.47
3913,2024-06-22,11,14,9559.88
3914,2024-10-28,10,3,9984.76
3915,2025-11-13,7,3,16846.77
3916,2024-03-15,17,3,9358.81
3917,2025-11-24,5,13,22546.6
3918,2025-06-10,2,13,5215.01
3919,2025-12-01,18,12,14626.55
3920,2025-01-23,11,5,25930.39
3921,2024-03-23,18,15,5147.5
3922,2023-08-01,10,14,16209.22
3923,2023-04-27,10,12,17107.85
3924,2023-11-29,20,8,19912.48
3925,2025-12-27,7,9,3544.4
3926,2023-10-06,20,11,11416.38
3927,2023-08-01,14,3,14592.66
3928,2024-09-29,16,3,10924.72
3929,2024-03-05,8,7,18659.64
3930,2025-03-15,12,12,6427.07
3931,2025-02-18,5,15,9182.64
3932,2025-07-20,2,6,5236.02
3933,2024-03-30,9,10,10473.96
3934,2024-12-08,5,1,11392.11
3935,2023-12-20,15,15,15896.51
3936,2025-11-28,6,14,12768.82
3937,2025-09-12,6,11,14323.2
3938,2025-01-27,19,11,8054.66
3939,2025-09-16,9,1,22319.65
3940,2024-07-02,18,2,7346.82
3941,2025-02-25,8,4,7747.81
3942,2023-07-22,4,14,15263.83
3943,2025-08-24,13,15,12386.43
3944,2024-06-14,2,12,6982.96
3945,2025-07-03,14,11,19082.89
3946,2023-08-01,11,11,4917.42
3947,2023-12-07,3,6,6113.05
3948,2023-05-07,20,3,12373.66
3949,2025-12-02,1,13,6212.8
3950,2025-01-10,18,5,11217.64
3951,2023-11-19,12,11,7612.62
3952,2025-04-24,10,12,12094.04
3953,2023-01-11,9,11,12056.89
3954,2025-01-18,19,10,10588.77
3955,2023-03-01,5,15,19982.0
3956,2025-04-03,13,1,7395.02
3957,2024-02-20,3,7,14970.16
3958,2025-10-29,18,2,7756.37
3959,2025-04-13,20,5,3632.13
3960,2025-05-10,4,5,6208.17
3961,2023-10-25,7,13,3938.34
3962,2023-03-28,16,3,24323.44
3963,2024-08-31,20,2,13134.0
3964,2025-02-08,7,4,5782.06
3965,2024-01-12,18,9,10253.22
3966,2024-09-13,8,10,4858.06
3967,2025-06-21,6,8,11057.75
3968,2024-10-06,15,6,9713.88
3969,2023-08-13,17,13,8720.35
3970,2024-09-01,11,6,13464.72
3971,2023-09-30,18,8,17159.55
3972,2024-12-08,3,7,7563.7
3973,2025-03-29,2,7,19310.34
3974,2025-12-20,8,8,12713.88
3975,2023-07-23,3,10,8537.85
3976,2024-03-01,2,1,9747.29
3977,2025-07-12,4,12,12701.38
3978,2023-06-21,7,3,7858.96
3979,2023-05-30,13,11,13080.28
3980,2024-04-15,16,15,11345.03
3981,2025-09-26,1,13,12314.62
3982,2023-05-31,3,11,7034.31
3983,2024-08-12,16,9,11511.33
3984,2023-01-08,14,13,7292.19
3985,2023-09-24,15,1,8539.91
3986,2024-06-25,19,4,12758.84
3987,2024-12-27,13,5,8638.65
3988,2024-05-12,5,2,9855.19
3989,2023-01-04,20,4,16487.47
3990,2023-08-28,8,14,8320.77
3991,2025-09-30,2,12,13939.94
3992,2025-10-18,1,4,12540.09
3993,2024-05-08,20,6,24188.09
3994,2023-11-08,5,2,7968.43
3995,2025-04-10,12,6,13878.76
3996,2025-11-24,18,9,16090.02
3997,2025-03-08,8,6,13100.85
3998,2025-10-02,4,6,16227.5
3999,2024-04-08,8,6,7677.39
4000,2023-04-22,17,8,2240.63
